train dataset: size=3960
  inp: shape=(3, 48, 48)
  coord: shape=(2304, 2)
  cell: shape=(2304, 2)
  gt: shape=(2304, 3)
val dataset: size=1600
  inp: shape=(3, 48, 48)
  coord: shape=(2304, 2)
  cell: shape=(2304, 2)
  gt: shape=(2304, 3)
model: #params=2.3M
epoch 1/120, train: loss=0.0402, val: psnr=34.9301, 3.6m 3.6m/7.2h
epoch 2/120, train: loss=0.0249, val: psnr=35.4118, 3.2m 6.8m/6.8h
epoch 3/120, train: loss=0.0238, val: psnr=35.6869, 3.2m 10.0m/6.7h
epoch 4/120, train: loss=0.0233, val: psnr=35.8073, 3.3m 13.3m/6.6h
epoch 5/120, train: loss=0.0233, val: psnr=35.8724, 3.3m 16.5m/6.6h
epoch 6/120, train: loss=0.0230, val: psnr=36.1722, 3.4m 19.9m/6.6h
epoch 7/120, train: loss=0.0231, val: psnr=36.5725, 3.3m 23.2m/6.6h
epoch 8/120, train: loss=0.0231, val: psnr=36.6525, 3.4m 26.6m/6.6h
epoch 9/120, train: loss=0.0225, val: psnr=35.8787, 3.4m 29.9m/6.7h
epoch 10/120, train: loss=0.0223, val: psnr=36.1484, 3.4m 33.3m/6.7h
epoch 11/120, train: loss=0.0221, val: psnr=36.1710, 3.4m 36.8m/6.7h
epoch 12/120, train: loss=0.0226, val: psnr=36.2309, 3.4m 40.1m/6.7h
epoch 13/120, train: loss=0.0222, val: psnr=36.8629, 3.4m 43.5m/6.7h
epoch 14/120, train: loss=0.0224, val: psnr=36.4736, 3.3m 46.8m/6.7h
epoch 15/120, train: loss=0.0217, val: psnr=36.8817, 3.3m 50.1m/6.7h
epoch 16/120, train: loss=0.0219, val: psnr=36.6157, 3.3m 53.4m/6.7h
epoch 17/120, train: loss=0.0222, val: psnr=36.7364, 3.3m 56.7m/6.7h
epoch 18/120, train: loss=0.0222, val: psnr=36.2489, 3.3m 1.0h/6.7h
epoch 19/120, train: loss=0.0221, val: psnr=36.7569, 3.3m 1.1h/6.7h
epoch 20/120, train: loss=0.0219, val: psnr=36.7779, 3.3m 1.1h/6.7h
epoch 21/120, train: loss=0.0213, val: psnr=37.0504, 3.3m 1.2h/6.7h
epoch 22/120, train: loss=0.0214, val: psnr=36.7762, 3.3m 1.2h/6.7h
epoch 23/120, train: loss=0.0212, val: psnr=37.0498, 3.3m 1.3h/6.6h
epoch 24/120, train: loss=0.0212, val: psnr=37.0221, 3.3m 1.3h/6.6h
epoch 25/120, train: loss=0.0213, val: psnr=37.1984, 3.3m 1.4h/6.6h
epoch 26/120, train: loss=0.0211, val: psnr=37.0479, 3.3m 1.4h/6.6h
epoch 27/120, train: loss=0.0213, val: psnr=37.0908, 3.3m 1.5h/6.6h
epoch 28/120, train: loss=0.0214, val: psnr=36.9615, 3.3m 1.6h/6.6h
epoch 29/120, train: loss=0.0214, val: psnr=36.9952, 3.3m 1.6h/6.6h
epoch 30/120, train: loss=0.0213, val: psnr=37.0493, 3.3m 1.7h/6.6h
epoch 31/120, train: loss=0.0213, val: psnr=36.9530, 3.3m 1.7h/6.6h
epoch 32/120, train: loss=0.0214, val: psnr=37.0632, 3.3m 1.8h/6.6h
epoch 33/120, train: loss=0.0214, val: psnr=37.0365, 3.3m 1.8h/6.6h
epoch 34/120, train: loss=0.0212, val: psnr=37.2140, 3.3m 1.9h/6.6h
epoch 35/120, train: loss=0.0214, val: psnr=37.0453, 3.3m 1.9h/6.6h
epoch 36/120, train: loss=0.0215, val: psnr=37.1830, 3.3m 2.0h/6.6h
epoch 37/120, train: loss=0.0213, val: psnr=37.1838, 3.3m 2.0h/6.6h
epoch 38/120, train: loss=0.0213, val: psnr=37.0680, 3.3m 2.1h/6.6h
epoch 39/120, train: loss=0.0211, val: psnr=37.3499, 3.3m 2.2h/6.6h
epoch 40/120, train: loss=0.0211, val: psnr=37.0886, 3.3m 2.2h/6.6h
epoch 41/120, train: loss=0.0211, val: psnr=37.3827, 3.3m 2.3h/6.6h
epoch 42/120, train: loss=0.0210, val: psnr=36.9730, 3.3m 2.3h/6.6h
epoch 43/120, train: loss=0.0207, val: psnr=37.3727, 3.3m 2.4h/6.6h
