train dataset: size=3960
  inp: shape=(1, 48, 48)
  coord: shape=(2304, 2)
  cell: shape=(2304, 2)
  gt: shape=(2304, 1)
val dataset: size=1600
  inp: shape=(1, 48, 48)
  coord: shape=(2304, 2)
  cell: shape=(2304, 2)
  gt: shape=(2304, 1)
model: #params=356.3K
epoch 1/200, train: loss=0.0819, val: psnr=28.8098, 1.2m 1.2m/4.1h
epoch 2/200, train: loss=0.0416, val: psnr=30.5144, 1.2m 2.4m/4.1h
epoch 3/200, train: loss=0.0364, val: psnr=31.7168, 1.2m 3.7m/4.1h
epoch 4/200, train: loss=0.0344, val: psnr=32.4397, 1.2m 4.9m/4.1h
epoch 5/200, train: loss=0.0318, val: psnr=32.3924, 1.2m 6.1m/4.1h
epoch 6/200, train: loss=0.0304, val: psnr=32.9381, 1.2m 7.3m/4.1h
epoch 7/200, train: loss=0.0291, val: psnr=33.7820, 1.2m 8.6m/4.1h
epoch 8/200, train: loss=0.0283, val: psnr=33.7933, 1.2m 9.8m/4.1h
epoch 9/200, train: loss=0.0277, val: psnr=34.1564, 1.2m 11.0m/4.1h
epoch 10/200, train: loss=0.0273, val: psnr=34.0314, 1.2m 12.3m/4.1h
epoch 11/200, train: loss=0.0274, val: psnr=34.3409, 1.2m 13.5m/4.1h
epoch 12/200, train: loss=0.0265, val: psnr=33.9671, 1.2m 14.8m/4.1h
epoch 13/200, train: loss=0.0263, val: psnr=34.1800, 1.2m 16.0m/4.1h
epoch 14/200, train: loss=0.0261, val: psnr=34.6040, 1.2m 17.2m/4.1h
epoch 15/200, train: loss=0.0258, val: psnr=34.8986, 1.2m 18.4m/4.1h
epoch 16/200, train: loss=0.0255, val: psnr=34.5329, 1.2m 19.7m/4.1h
epoch 17/200, train: loss=0.0253, val: psnr=34.6412, 1.3m 20.9m/4.1h
epoch 18/200, train: loss=0.0256, val: psnr=34.7185, 1.2m 22.2m/4.1h
epoch 19/200, train: loss=0.0252, val: psnr=34.9941, 1.2m 23.4m/4.1h
epoch 20/200, train: loss=0.0250, val: psnr=34.9650, 1.2m 24.6m/4.1h
epoch 21/200, train: loss=0.0249, val: psnr=35.1527, 1.2m 25.9m/4.1h
epoch 22/200, train: loss=0.0247, val: psnr=34.9985, 1.2m 27.1m/4.1h
epoch 23/200, train: loss=0.0248, val: psnr=35.2298, 1.2m 28.3m/4.1h
epoch 24/200, train: loss=0.0246, val: psnr=35.2692, 1.2m 29.6m/4.1h
epoch 25/200, train: loss=0.0245, val: psnr=35.3928, 1.2m 30.8m/4.1h
epoch 26/200, train: loss=0.0245, val: psnr=35.3774, 1.2m 32.0m/4.1h
epoch 27/200, train: loss=0.0242, val: psnr=35.5004, 1.2m 33.2m/4.1h
epoch 28/200, train: loss=0.0244, val: psnr=34.7566, 1.2m 34.4m/4.1h
epoch 29/200, train: loss=0.0245, val: psnr=35.4794, 1.2m 35.7m/4.1h
epoch 30/200, train: loss=0.0241, val: psnr=35.5933, 1.2m 36.9m/4.1h
epoch 31/200, train: loss=0.0237, val: psnr=35.3338, 1.2m 38.1m/4.1h
epoch 32/200, train: loss=0.0243, val: psnr=34.7627, 1.2m 39.4m/4.1h
epoch 33/200, train: loss=0.0241, val: psnr=35.3013, 1.2m 40.6m/4.1h
epoch 34/200, train: loss=0.0238, val: psnr=35.4687, 1.2m 41.8m/4.1h
epoch 35/200, train: loss=0.0240, val: psnr=35.5785, 1.2m 43.1m/4.1h
epoch 36/200, train: loss=0.0240, val: psnr=35.5936, 1.2m 44.3m/4.1h
epoch 37/200, train: loss=0.0238, val: psnr=35.6114, 1.2m 45.5m/4.1h
epoch 38/200, train: loss=0.0236, val: psnr=35.3875, 1.2m 46.8m/4.1h
epoch 39/200, train: loss=0.0238, val: psnr=35.6143, 1.2m 48.0m/4.1h
epoch 40/200, train: loss=0.0236, val: psnr=35.4582, 1.2m 49.3m/4.1h
epoch 41/200, train: loss=0.0236, val: psnr=35.4999, 1.2m 50.5m/4.1h
epoch 42/200, train: loss=0.0233, val: psnr=35.5641, 1.2m 51.7m/4.1h
epoch 43/200, train: loss=0.0232, val: psnr=36.0629, 1.2m 53.0m/4.1h
epoch 44/200, train: loss=0.0235, val: psnr=35.7347, 1.2m 54.2m/4.1h
epoch 45/200, train: loss=0.0236, val: psnr=35.8994, 1.2m 55.5m/4.1h
epoch 46/200, train: loss=0.0233, val: psnr=35.6137, 1.2m 56.7m/4.1h
epoch 47/200, train: loss=0.0231, val: psnr=35.6556, 1.2m 58.0m/4.1h
epoch 48/200, train: loss=0.0234, val: psnr=35.7149, 1.2m 59.2m/4.1h
epoch 49/200, train: loss=0.0234, val: psnr=35.7434, 1.2m 1.0h/4.1h
epoch 50/200, train: loss=0.0232, val: psnr=35.6651, 1.2m 1.0h/4.1h
epoch 51/200, train: loss=0.0230, val: psnr=36.0544, 1.2m 1.0h/4.1h
epoch 52/200, train: loss=0.0233, val: psnr=35.8879, 1.2m 1.1h/4.1h
epoch 53/200, train: loss=0.0233, val: psnr=35.6044, 1.2m 1.1h/4.1h
epoch 54/200, train: loss=0.0232, val: psnr=35.7200, 1.2m 1.1h/4.1h
epoch 55/200, train: loss=0.0233, val: psnr=35.9053, 1.2m 1.1h/4.1h
epoch 56/200, train: loss=0.0229, val: psnr=35.6792, 1.2m 1.2h/4.1h
epoch 57/200, train: loss=0.0235, val: psnr=35.7834, 1.2m 1.2h/4.1h
epoch 58/200, train: loss=0.0231, val: psnr=36.0427, 1.2m 1.2h/4.1h
epoch 59/200, train: loss=0.0231, val: psnr=35.6013, 1.2m 1.2h/4.1h
epoch 60/200, train: loss=0.0234, val: psnr=36.0611, 1.2m 1.2h/4.1h
epoch 61/200, train: loss=0.0230, val: psnr=35.9167, 1.2m 1.3h/4.1h
epoch 62/200, train: loss=0.0230, val: psnr=36.0031, 1.2m 1.3h/4.1h
epoch 63/200, train: loss=0.0230, val: psnr=35.9279, 1.2m 1.3h/4.1h
epoch 64/200, train: loss=0.0228, val: psnr=36.2546, 1.2m 1.3h/4.1h
epoch 65/200, train: loss=0.0231, val: psnr=35.5787, 1.2m 1.3h/4.1h
epoch 66/200, train: loss=0.0229, val: psnr=35.6789, 1.2m 1.4h/4.1h
epoch 67/200, train: loss=0.0230, val: psnr=35.8063, 1.2m 1.4h/4.1h
epoch 68/200, train: loss=0.0230, val: psnr=35.8493, 1.2m 1.4h/4.1h
epoch 69/200, train: loss=0.0228, val: psnr=36.0055, 1.2m 1.4h/4.1h
epoch 70/200, train: loss=0.0229, val: psnr=36.1814, 1.2m 1.4h/4.1h
epoch 71/200, train: loss=0.0229, val: psnr=36.2082, 1.2m 1.5h/4.1h
epoch 72/200, train: loss=0.0228, val: psnr=35.9430, 1.2m 1.5h/4.1h
epoch 73/200, train: loss=0.0231, val: psnr=36.0495, 1.2m 1.5h/4.1h
epoch 74/200, train: loss=0.0229, val: psnr=36.0692, 1.2m 1.5h/4.1h
epoch 75/200, train: loss=0.0230, val: psnr=36.1571, 1.2m 1.5h/4.1h
epoch 76/200, train: loss=0.0229, val: psnr=35.8072, 1.2m 1.6h/4.1h
epoch 77/200, train: loss=0.0227, val: psnr=36.0985, 1.2m 1.6h/4.1h
epoch 78/200, train: loss=0.0224, val: psnr=36.2166, 1.2m 1.6h/4.1h
epoch 79/200, train: loss=0.0228, val: psnr=36.2193, 1.3m 1.6h/4.1h
epoch 80/200, train: loss=0.0226, val: psnr=36.0254, 1.2m 1.6h/4.1h
epoch 81/200, train: loss=0.0227, val: psnr=36.2855, 1.2m 1.7h/4.1h
epoch 82/200, train: loss=0.0226, val: psnr=36.6005, 1.2m 1.7h/4.1h
epoch 83/200, train: loss=0.0226, val: psnr=36.3116, 1.2m 1.7h/4.1h
