train dataset: size=3960
  inp: shape=(3, 48, 48)
  coord: shape=(2304, 2)
  cell: shape=(2304, 2)
  gt: shape=(2304, 3)
val dataset: size=1600
  inp: shape=(3, 48, 48)
  coord: shape=(2304, 2)
  cell: shape=(2304, 2)
  gt: shape=(2304, 3)
model: #params=579.3K
epoch 1/200, train: loss=0.0532, val: psnr=32.7256, 1.1m 1.1m/3.7h
epoch 2/200, train: loss=0.0299, val: psnr=34.1194, 1.4m 2.5m/4.1h
epoch 3/200, train: loss=0.0268, val: psnr=34.6081, 1.3m 3.8m/4.2h
epoch 4/200, train: loss=0.0251, val: psnr=34.7337, 1.2m 5.0m/4.2h
epoch 5/200, train: loss=0.0244, val: psnr=35.4876, 1.3m 6.3m/4.2h
epoch 6/200, train: loss=0.0241, val: psnr=35.3372, 1.4m 7.7m/4.3h
epoch 7/200, train: loss=0.0233, val: psnr=35.3025, 1.8m 9.5m/4.5h
epoch 8/200, train: loss=0.0236, val: psnr=35.0620, 2.0m 11.6m/4.8h
epoch 9/200, train: loss=0.0231, val: psnr=35.8315, 1.9m 13.4m/5.0h
epoch 10/200, train: loss=0.0236, val: psnr=35.9705, 1.8m 15.2m/5.1h
epoch 11/200, train: loss=0.0232, val: psnr=36.1192, 1.8m 17.0m/5.2h
epoch 12/200, train: loss=0.0228, val: psnr=35.3888, 1.8m 18.9m/5.2h
epoch 13/200, train: loss=0.0230, val: psnr=35.6753, 1.9m 20.7m/5.3h
epoch 14/200, train: loss=0.0228, val: psnr=35.6682, 1.8m 22.6m/5.4h
epoch 15/200, train: loss=0.0230, val: psnr=36.4337, 1.8m 24.4m/5.4h
epoch 16/200, train: loss=0.0227, val: psnr=36.0741, 1.9m 26.2m/5.5h
epoch 17/200, train: loss=0.0228, val: psnr=35.8041, 1.9m 28.1m/5.5h
epoch 18/200, train: loss=0.0227, val: psnr=36.2084, 1.9m 30.0m/5.5h
epoch 19/200, train: loss=0.0231, val: psnr=36.2657, 1.8m 31.8m/5.6h
epoch 20/200, train: loss=0.0224, val: psnr=35.8253, 1.8m 33.6m/5.6h
epoch 21/200, train: loss=0.0226, val: psnr=36.3554, 1.8m 35.4m/5.6h
epoch 22/200, train: loss=0.0225, val: psnr=35.9956, 1.8m 37.3m/5.6h
epoch 23/200, train: loss=0.0224, val: psnr=36.0240, 1.8m 39.1m/5.7h
epoch 24/200, train: loss=0.0226, val: psnr=36.3284, 1.8m 40.8m/5.7h
epoch 25/200, train: loss=0.0226, val: psnr=36.2209, 1.8m 42.6m/5.7h
epoch 26/200, train: loss=0.0223, val: psnr=36.4771, 1.8m 44.4m/5.7h
epoch 27/200, train: loss=0.0222, val: psnr=36.3069, 1.8m 46.3m/5.7h
epoch 28/200, train: loss=0.0223, val: psnr=36.3433, 2.0m 48.3m/5.7h
epoch 29/200, train: loss=0.0224, val: psnr=36.4092, 1.8m 50.1m/5.8h
epoch 30/200, train: loss=0.0224, val: psnr=36.2152, 1.8m 51.9m/5.8h
epoch 31/200, train: loss=0.0219, val: psnr=36.3011, 1.8m 53.7m/5.8h
epoch 32/200, train: loss=0.0220, val: psnr=36.4381, 1.8m 55.5m/5.8h
epoch 33/200, train: loss=0.0222, val: psnr=36.6051, 1.8m 57.3m/5.8h
epoch 34/200, train: loss=0.0220, val: psnr=36.2783, 1.9m 59.2m/5.8h
epoch 35/200, train: loss=0.0219, val: psnr=36.6958, 2.0m 1.0h/5.8h
epoch 36/200, train: loss=0.0219, val: psnr=36.8145, 2.0m 1.1h/5.8h
epoch 37/200, train: loss=0.0221, val: psnr=36.5878, 1.8m 1.1h/5.9h
epoch 38/200, train: loss=0.0219, val: psnr=36.7008, 1.9m 1.1h/5.9h
epoch 39/200, train: loss=0.0220, val: psnr=36.6484, 1.8m 1.1h/5.9h
epoch 40/200, train: loss=0.0219, val: psnr=36.6367, 1.8m 1.2h/5.9h
epoch 41/200, train: loss=0.0216, val: psnr=36.5142, 1.8m 1.2h/5.9h
epoch 42/200, train: loss=0.0216, val: psnr=36.7960, 1.8m 1.2h/5.9h
epoch 43/200, train: loss=0.0216, val: psnr=36.8244, 1.8m 1.3h/5.9h
epoch 44/200, train: loss=0.0217, val: psnr=36.5942, 1.8m 1.3h/5.9h
epoch 45/200, train: loss=0.0215, val: psnr=36.5670, 1.8m 1.3h/5.9h
epoch 46/200, train: loss=0.0216, val: psnr=36.7184, 1.9m 1.4h/5.9h
epoch 47/200, train: loss=0.0211, val: psnr=36.9266, 1.9m 1.4h/5.9h
epoch 48/200, train: loss=0.0215, val: psnr=36.8009, 1.8m 1.4h/5.9h
epoch 49/200, train: loss=0.0214, val: psnr=36.8910, 1.8m 1.4h/5.9h
epoch 50/200, train: loss=0.0215, val: psnr=36.7660, 1.8m 1.5h/5.9h
epoch 51/200, train: loss=0.0214, val: psnr=36.9543, 1.9m 1.5h/5.9h
epoch 52/200, train: loss=0.0215, val: psnr=37.1390, 1.9m 1.5h/5.9h
epoch 53/200, train: loss=0.0215, val: psnr=36.9051, 1.9m 1.6h/5.9h
epoch 54/200, train: loss=0.0213, val: psnr=36.8061, 1.8m 1.6h/5.9h
epoch 55/200, train: loss=0.0214, val: psnr=36.8613, 1.9m 1.6h/5.9h
epoch 56/200, train: loss=0.0214, val: psnr=36.5496, 1.9m 1.7h/5.9h
epoch 57/200, train: loss=0.0214, val: psnr=37.2755, 1.9m 1.7h/5.9h
epoch 58/200, train: loss=0.0216, val: psnr=36.8692, 1.9m 1.7h/6.0h
epoch 59/200, train: loss=0.0214, val: psnr=36.9257, 1.8m 1.8h/6.0h
epoch 60/200, train: loss=0.0215, val: psnr=36.8881, 1.8m 1.8h/6.0h
epoch 61/200, train: loss=0.0216, val: psnr=37.1339, 1.9m 1.8h/6.0h
epoch 62/200, train: loss=0.0214, val: psnr=37.0894, 1.8m 1.9h/6.0h
epoch 63/200, train: loss=0.0215, val: psnr=36.9086, 1.8m 1.9h/6.0h
epoch 64/200, train: loss=0.0214, val: psnr=37.0635, 1.8m 1.9h/6.0h
epoch 65/200, train: loss=0.0213, val: psnr=37.0596, 1.8m 1.9h/6.0h
epoch 66/200, train: loss=0.0213, val: psnr=37.2420, 1.8m 2.0h/6.0h
epoch 67/200, train: loss=0.0213, val: psnr=36.7685, 1.9m 2.0h/6.0h
epoch 68/200, train: loss=0.0212, val: psnr=36.8526, 1.8m 2.0h/6.0h
epoch 69/200, train: loss=0.0212, val: psnr=37.0634, 1.8m 2.1h/6.0h
epoch 70/200, train: loss=0.0213, val: psnr=37.1153, 1.8m 2.1h/6.0h
epoch 71/200, train: loss=0.0214, val: psnr=36.9278, 1.8m 2.1h/6.0h
epoch 72/200, train: loss=0.0213, val: psnr=36.8322, 1.7m 2.1h/6.0h
epoch 73/200, train: loss=0.0213, val: psnr=36.9466, 1.8m 2.2h/6.0h
epoch 74/200, train: loss=0.0214, val: psnr=36.9167, 1.9m 2.2h/6.0h
epoch 75/200, train: loss=0.0211, val: psnr=37.1658, 1.9m 2.2h/6.0h
epoch 76/200, train: loss=0.0214, val: psnr=36.8705, 1.7m 2.3h/6.0h
epoch 77/200, train: loss=0.0213, val: psnr=37.2674, 1.7m 2.3h/6.0h
epoch 78/200, train: loss=0.0212, val: psnr=36.9306, 1.7m 2.3h/6.0h
epoch 79/200, train: loss=0.0212, val: psnr=37.2050, 1.8m 2.4h/6.0h
epoch 80/200, train: loss=0.0210, val: psnr=36.9354, 1.8m 2.4h/6.0h
epoch 81/200, train: loss=0.0212, val: psnr=37.0282, 1.9m 2.4h/6.0h
epoch 82/200, train: loss=0.0212, val: psnr=37.1567, 1.9m 2.5h/6.0h
epoch 83/200, train: loss=0.0208, val: psnr=36.8535, 1.8m 2.5h/6.0h
epoch 84/200, train: loss=0.0213, val: psnr=37.0771, 1.8m 2.5h/6.0h
epoch 85/200, train: loss=0.0212, val: psnr=37.0020, 1.9m 2.5h/6.0h
epoch 86/200, train: loss=0.0213, val: psnr=37.1397, 1.9m 2.6h/6.0h
epoch 87/200, train: loss=0.0212, val: psnr=37.2122, 1.8m 2.6h/6.0h
epoch 88/200, train: loss=0.0213, val: psnr=37.1859, 1.8m 2.6h/6.0h
epoch 89/200, train: loss=0.0211, val: psnr=37.0481, 1.8m 2.7h/6.0h
epoch 90/200, train: loss=0.0211, val: psnr=37.0882, 1.9m 2.7h/6.0h
epoch 91/200, train: loss=0.0209, val: psnr=37.0209, 1.8m 2.7h/6.0h
epoch 92/200, train: loss=0.0210, val: psnr=37.0305, 1.8m 2.8h/6.0h
epoch 93/200, train: loss=0.0211, val: psnr=37.0627, 1.8m 2.8h/6.0h
epoch 94/200, train: loss=0.0213, val: psnr=37.0640, 1.8m 2.8h/6.0h
epoch 95/200, train: loss=0.0210, val: psnr=36.8600, 1.8m 2.8h/6.0h
epoch 96/200, train: loss=0.0212, val: psnr=36.9229, 1.9m 2.9h/6.0h
epoch 97/200, train: loss=0.0212, val: psnr=37.1466, 1.8m 2.9h/6.0h
epoch 98/200, train: loss=0.0210, val: psnr=37.2114, 1.7m 2.9h/6.0h
epoch 99/200, train: loss=0.0210, val: psnr=37.1697, 1.7m 3.0h/6.0h
epoch 100/200, train: loss=0.0211, val: psnr=37.0807, 1.7m 3.0h/6.0h
epoch 101/200, train: loss=0.0212, val: psnr=37.0205, 1.7m 3.0h/6.0h
epoch 102/200, train: loss=0.0210, val: psnr=37.2605, 1.7m 3.1h/6.0h
epoch 103/200, train: loss=0.0211, val: psnr=37.3763, 1.7m 3.1h/6.0h
epoch 104/200, train: loss=0.0212, val: psnr=37.1035, 1.8m 3.1h/6.0h
epoch 105/200, train: loss=0.0211, val: psnr=37.2034, 1.8m 3.1h/6.0h
epoch 106/200, train: loss=0.0209, val: psnr=36.8357, 1.9m 3.2h/6.0h
epoch 107/200, train: loss=0.0213, val: psnr=37.0604, 1.8m 3.2h/6.0h
epoch 108/200, train: loss=0.0213, val: psnr=37.1133, 1.8m 3.2h/6.0h
epoch 109/200, train: loss=0.0212, val: psnr=36.9249, 1.8m 3.3h/6.0h
epoch 110/200, train: loss=0.0212, val: psnr=37.1570, 1.8m 3.3h/6.0h
epoch 111/200, train: loss=0.0212, val: psnr=36.9395, 1.9m 3.3h/6.0h
epoch 112/200, train: loss=0.0214, val: psnr=37.2759, 1.9m 3.4h/6.0h
epoch 113/200, train: loss=0.0211, val: psnr=37.2466, 1.8m 3.4h/6.0h
epoch 114/200, train: loss=0.0208, val: psnr=37.3618, 1.8m 3.4h/6.0h
epoch 115/200, train: loss=0.0210, val: psnr=37.1005, 1.8m 3.4h/6.0h
epoch 116/200, train: loss=0.0212, val: psnr=37.1526, 1.9m 3.5h/6.0h
epoch 117/200, train: loss=0.0209, val: psnr=37.2618, 1.9m 3.5h/6.0h
epoch 118/200, train: loss=0.0210, val: psnr=37.2087, 1.8m 3.5h/6.0h
epoch 119/200, train: loss=0.0211, val: psnr=37.3738, 1.8m 3.6h/6.0h
epoch 120/200, train: loss=0.0210, val: psnr=37.0532, 1.8m 3.6h/6.0h
epoch 121/200, train: loss=0.0210, val: psnr=37.2938, 1.9m 3.6h/6.0h
epoch 122/200, train: loss=0.0210, val: psnr=37.0916, 1.8m 3.7h/6.0h
epoch 123/200, train: loss=0.0210, val: psnr=37.2736, 1.8m 3.7h/6.0h
epoch 124/200, train: loss=0.0210, val: psnr=37.0259, 1.9m 3.7h/6.0h
epoch 125/200, train: loss=0.0210, val: psnr=37.2555, 2.0m 3.8h/6.0h
epoch 126/200, train: loss=0.0212, val: psnr=37.1237, 1.8m 3.8h/6.0h
epoch 127/200, train: loss=0.0211, val: psnr=37.2091, 1.8m 3.8h/6.0h
epoch 128/200, train: loss=0.0212, val: psnr=37.1311, 1.7m 3.8h/6.0h
epoch 129/200, train: loss=0.0210, val: psnr=37.2694, 1.6m 3.9h/6.0h
epoch 130/200, train: loss=0.0210, val: psnr=37.2465, 1.6m 3.9h/6.0h
epoch 131/200, train: loss=0.0211, val: psnr=37.2158, 1.7m 3.9h/6.0h
epoch 132/200, train: loss=0.0208, val: psnr=37.1847, 1.7m 4.0h/6.0h
epoch 133/200, train: loss=0.0211, val: psnr=37.1892, 1.7m 4.0h/6.0h
epoch 134/200, train: loss=0.0210, val: psnr=37.1991, 1.6m 4.0h/6.0h
epoch 135/200, train: loss=0.0209, val: psnr=37.0866, 1.6m 4.0h/6.0h
epoch 136/200, train: loss=0.0208, val: psnr=37.3934, 1.6m 4.1h/6.0h
epoch 137/200, train: loss=0.0210, val: psnr=37.2541, 1.5m 4.1h/6.0h
epoch 138/200, train: loss=0.0211, val: psnr=37.2689, 1.5m 4.1h/6.0h
epoch 139/200, train: loss=0.0212, val: psnr=37.1000, 1.4m 4.1h/5.9h
epoch 140/200, train: loss=0.0209, val: psnr=37.1156, 1.4m 4.2h/5.9h
epoch 141/200, train: loss=0.0211, val: psnr=37.2179, 1.5m 4.2h/5.9h
epoch 142/200, train: loss=0.0210, val: psnr=37.1907, 1.6m 4.2h/5.9h
epoch 143/200, train: loss=0.0212, val: psnr=37.2138, 1.6m 4.2h/5.9h
epoch 144/200, train: loss=0.0210, val: psnr=37.2262, 1.6m 4.3h/5.9h
epoch 145/200, train: loss=0.0210, val: psnr=37.1422, 1.6m 4.3h/5.9h
epoch 146/200, train: loss=0.0211, val: psnr=37.2291, 1.7m 4.3h/5.9h
epoch 147/200, train: loss=0.0209, val: psnr=37.2716, 1.7m 4.3h/5.9h
epoch 148/200, train: loss=0.0208, val: psnr=37.1700, 1.7m 4.4h/5.9h
epoch 149/200, train: loss=0.0211, val: psnr=37.3881, 1.7m 4.4h/5.9h
epoch 150/200, train: loss=0.0209, val: psnr=37.1703, 1.8m 4.4h/5.9h
epoch 151/200, train: loss=0.0207, val: psnr=37.0681, 1.9m 4.5h/5.9h
epoch 152/200, train: loss=0.0209, val: psnr=37.1967, 1.8m 4.5h/5.9h
epoch 153/200, train: loss=0.0210, val: psnr=37.1459, 1.8m 4.5h/5.9h
epoch 154/200, train: loss=0.0207, val: psnr=37.2136, 1.8m 4.6h/5.9h
epoch 155/200, train: loss=0.0211, val: psnr=37.3252, 1.8m 4.6h/5.9h
epoch 156/200, train: loss=0.0209, val: psnr=37.1238, 1.9m 4.6h/5.9h
epoch 157/200, train: loss=0.0209, val: psnr=37.2479, 1.8m 4.6h/5.9h
epoch 158/200, train: loss=0.0208, val: psnr=37.1634, 1.8m 4.7h/5.9h
epoch 159/200, train: loss=0.0211, val: psnr=37.1092, 1.8m 4.7h/5.9h
epoch 160/200, train: loss=0.0209, val: psnr=37.2092, 1.8m 4.7h/5.9h
epoch 161/200, train: loss=0.0212, val: psnr=37.2761, 1.9m 4.8h/5.9h
epoch 162/200, train: loss=0.0210, val: psnr=37.0245, 1.9m 4.8h/5.9h
epoch 163/200, train: loss=0.0209, val: psnr=37.1504, 1.8m 4.8h/5.9h
epoch 164/200, train: loss=0.0208, val: psnr=37.1595, 1.8m 4.9h/5.9h
epoch 165/200, train: loss=0.0208, val: psnr=37.2973, 1.9m 4.9h/5.9h
epoch 166/200, train: loss=0.0208, val: psnr=37.2330, 1.8m 4.9h/5.9h
epoch 167/200, train: loss=0.0209, val: psnr=37.0506, 1.8m 5.0h/5.9h
epoch 168/200, train: loss=0.0211, val: psnr=37.2401, 1.8m 5.0h/5.9h
epoch 169/200, train: loss=0.0210, val: psnr=37.2989, 1.8m 5.0h/5.9h
epoch 170/200, train: loss=0.0210, val: psnr=37.1318, 1.8m 5.0h/5.9h
epoch 171/200, train: loss=0.0209, val: psnr=37.1421, 1.4m 5.1h/5.9h
epoch 172/200, train: loss=0.0208, val: psnr=37.1445, 1.5m 5.1h/5.9h
epoch 173/200, train: loss=0.0210, val: psnr=37.2177, 1.5m 5.1h/5.9h
epoch 174/200, train: loss=0.0209, val: psnr=37.2899, 1.4m 5.1h/5.9h
epoch 175/200, train: loss=0.0210, val: psnr=37.1878, 1.3m 5.2h/5.9h
epoch 176/200, train: loss=0.0208, val: psnr=37.2716, 1.3m 5.2h/5.9h
epoch 177/200, train: loss=0.0210, val: psnr=37.1549, 1.2m 5.2h/5.9h
epoch 178/200, train: loss=0.0210, val: psnr=37.1636, 1.3m 5.2h/5.9h
epoch 179/200, train: loss=0.0209, val: psnr=37.0730, 1.4m 5.2h/5.9h
epoch 180/200, train: loss=0.0209, val: psnr=37.2041, 1.4m 5.3h/5.9h
epoch 181/200, train: loss=0.0211, val: psnr=37.2633, 1.0m 5.3h/5.8h
epoch 182/200, train: loss=0.0208, val: psnr=37.1929, 1.0m 5.3h/5.8h
epoch 183/200, train: loss=0.0210, val: psnr=37.2500, 1.0m 5.3h/5.8h
epoch 184/200, train: loss=0.0208, val: psnr=37.3283, 1.0m 5.3h/5.8h
epoch 185/200, train: loss=0.0209, val: psnr=37.3539, 1.0m 5.4h/5.8h
epoch 186/200, train: loss=0.0208, val: psnr=36.9905, 1.0m 5.4h/5.8h
epoch 187/200, train: loss=0.0209, val: psnr=37.2431, 1.0m 5.4h/5.8h
epoch 188/200, train: loss=0.0208, val: psnr=37.2417, 1.0m 5.4h/5.7h
epoch 189/200, train: loss=0.0210, val: psnr=37.0732, 1.0m 5.4h/5.7h
epoch 190/200, train: loss=0.0210, val: psnr=37.0149, 1.0m 5.4h/5.7h
